place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,입장료,review,주차 요금,이용요금,화장실,시설이용료,접근로,지체장애 기타 상세,유모차,출입통로,장애인 주차 안내,휠체어,수유실,대중 교통,지정현황,이용가능시설,판매 품목,주차요금,엘리베이터,점자 홍보물,오디오 가이드,시각장애 기타상세,객실,청각 장애 기타상세,체험가능 연령,이용 시기,수용인원,규모,관람석,할인 정보,주요시설,입실시간,퇴실시간,식음료장,객실수,예약안내,객실유형,부대시설,개장기간,대여안내,객실내 취사 여부,예약안내 홈페이지,바비큐장여부,자전거 대여 여부,노래방 여부,세미나실 여부,입점브랜드,강습안내,유아용보조의자,보유장비,큰활자 홍보물,청각장애 기타상세,점자 블록,안내 요원,보조견 동반,매표소,코스안내,영업시간,대표메뉴,취급메뉴,유도안내 설비,스포츠 시설 여부,좌석수,영유아가족 기타상세,체험
오봉서원,"오봉서원은 조선 명종 11년(1556) 강릉부사 함헌이 사신으로 중국에 갔다가 오도자가 그린 공자의 초상화를 가지고 돌아와 명종 16년(1561)에 처음 세웠다. 그 후 정조 6년(1782)에는 주자, 순조 6년(1806)에는 송시열을 함께 모시면서 선현에 대한 제사와 지방의 교육을 담당하게 되었다. 흥선대원군의 서원철폐령으로 인하여 서원은 없어지고 영정과 위패는 강릉향교로 옮겨졌다.
지금의 서원은 1903년에 새로 지어졌는데 강릉지방의 유림이 사당 건물을 지어 집성사라 하고, 사당 옆에는 별묘를 세워 칠봉사라 하였다. 집성사·칠봉사·문·오봉강당·묘정비각·2개의 묘정비 등이 남아 있다. 집성사에는 공자·주자·송시열 3인의 위패가 모셔져 있으며, 칠봉사에는 함헌의 위패가 모셔져 있다. 강당은 마루방과 온돌방으로 되어 있는데, 각종 행사를 치르기도 하고 유림이 모여 회의나 학문을 토론하는 장소로 사용되고 있다. 매년 음력 9월 2일에 제사를 지내고 있다.",,https://www.heritage.go.kr/,강원특별자치도 강릉시 성산면 오봉서원길 28-7 (성산면),09:00~18:00,연중무휴,가능 (소형 4대),,,,,있음,,,,,,,,,,강원특별자치도 유형문화유산 오봉서원 (1973.07.31. 지정),집성사 / 칠봉사 / 오봉강당 / 묘비정각 / 묘정비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,다례제
팔봉산관광지,"홍천 팔봉산관광지는 강원도 홍천군 서면에 있는 산과 계곡이 어우러진 관광지이다. 홍천강이 있어, 등산의 즐거움과 강변의 여유를 동시에 즐길 수 있는 것이 특징이다. 팔봉산은 여덟 개의 봉우리로 이루어져 있으며, 한국의 100대 명산으로 홍천 9경 중 제1경에 속한다. 여덟 봉우리마다의 비경과 기암괴석이 산허리를 감싸고 흐르는 맑고 깨끗한 홍천강과 어우러져 한 폭의 그림 같은 절경을 이루고 있는 곳이다. 해발 고도 327.4m로 등산로가 기암과 절벽 사이에 있어 재미있는 등산이 가능하며, 각 봉우리에는 소나무가 수석처럼 자라고 있어 마치 병풍 한 폭이 펼쳐진 모양새를 연상할 수 있다.
봄과 가을은 등산객들이, 여름철은 피서객들이 많이 찾는 곳이다. 여름에는 홍천강변과 계곡에서 물놀이와 래프팅 등 다양한 수상레저 스포츠가 펼쳐진다. 팔봉산관광지 내에는 데크 39면, 노지(잔디) 3면의 야영장이 있어 텐트를 치고 야영할 수 있으며, 야외공연장, 풋살경기장도 있어 다양한 행사를 체험할 수 있다.",,http://www.hongcheon.go.kr/palbong/index.do,강원특별자치도 홍천군 서면 한치골길 1124,"[등산로] 07:00~18:00
※ 입산 마감시간 : 개장일~5월 15:00 / 6월~9월 15:30 / 10월~폐장일 15:00
[야외공연장]
- 오전 9:00~12:00
- 오후 12:00~17:00
- 야간 17:00~22:00
[야영장] 이용 시작 시간~익일13:00",동절기 (12월~2월),가능 (약 소형 268대 / 대형 65대),"- 등산로 무료
- 야영장 10,000원",조용한관광지입니다~강따라 내려오는 산세가 너무 좋아요 일단 경치가 너무 좋습니다!홍천강과 함께 어우러지는 팔봉산의 풍경과 운치는 너무 멋집니다 ^^,,,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양구향교,"양구향교는 조선 태종 5년(1405년)에 창건되어 옛 성현을 모시고 인재를 육성하는 곳으로, 비봉산 영봉의 바로 아래에 자리하고 있다. 1950년 6.25전쟁으로 문서와 문헌들이 모두 불타 없어지자 뜻있는 유림들이 귀향하였고 초석과 깨진 그릇 등이 강변 또는 빈터에 널려 있는 것을 안타깝게 여겨, 전 전교인 조순재가 유림들과 협의한 후 향교 토지를 매각하고 1963년 이곳에 대성전, 명륜당을 건립하였다.
1971년에 명륜당의 기와를 보수하고 1972년에 대성전을 중수하였다. 현존하는 건물로는 대성전, 명륜당 등이 있으며, 대성전에는 5성, 송조2현, 우리나라 18현의 위패를 봉안하고 있다. 조선시대에는 국가로부터 토지와 전적, 노비 등을 지급받아 교관 1명이 정원 30명의 교생을 가르쳤으나, 갑오개혁 이후 신학제 실시에 따라 교육적 기능은 없어지고 봄, 가을에 석전을 봉행하며 초하루, 보름에 분향하고 있다. 청소년들에게 생활 예절, 한자 등을 교육하며 전통유교문화를 이어가고 있다. 소장전적은 판본 9종 11책이 있으며, 향교의 운영은 전교 1명과 장의 수명이 담당하고 있다.",,http://www.ygtour.kr,강원특별자치도 양구군 양구읍 관공서로16번길 5-4 (양구읍),평일 09:00~15:00,토요일 / 일요일,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"석전제례(춘기,추기) 석전제례 봉행, 효부.효행 표창)
성년의 날(전통 성년례, 기념품 증정)
청소년 인성교육(관내초등학교(8회), 문화탐방(1회))
전통혼례 시연(전통혼례 시연(1회))
기로연(기로연 행사)
서예교실"
동강 래프팅(정선),"정선의 동강래프팅은 강원도 정선군에 위치한 동강에서 이루어지는 레포츠이다. 동강은 우리나라에서 가장 아름다운 강으로 손꼽히는 곳으로, 울창한 산림과 맑은 물, 기암괴석이 어우러진 자연경관을 자랑한다. 래프팅이란 급류를 타는 것으로, 한 배에 6~8명이 한 팀을 이루어 거친 물살을 헤쳐 나가며 천혜 자연경관을 감상하는 모험적인 레포츠이다.
동강은 한반도지형 탐사코스로 유명하며, 전형적인 석회암 지대의 감입곡류형 하천으로 조양강과 서강이 만나는 곳이다. 동강은 유속이 느리고 하천 폭이 비교적 넓은 편이라서 가족 단위의 남녀노소나 연인들의 데이트 코스로 많은 사람들이 찾는다. 동강래프팅은 약 3시간 동안 진행되며, 동강의 상류인 조양강에서 출발하여 하류로 내려오는 코스이다. 래프팅 코스 중에는 용소폭포, 은하수폭포, 옥계폭포 등 3개의 폭포가 있으며 이 폭포들을 지나면서 짜릿한 스릴을 느낄 수 있다. 동강래프팅은 초보자부터 전문가까지 누구나 즐길 수 있는데, 래프팅 업체에서는 안전 교육을 실시하고, 전문 가이드가 동행하여 안전하게 래프팅을 즐길 수 있도록 도와준다. 동강래프팅은 5월부터 10월까지가 성수기로, 성수기에는 예약을 미리 해야 한다.",,http://www.jeongseon.go.kr/tour,강원특별자치도 정선군 정선읍,업체마다 상이,업체마다 상이,,,,,업체마다 상이,있음(남/녀 구분),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 1구간 : 광하지구(광하대교) => 귤암지구(하귤하, 북대)
- 2구간 : 가수지구(북대, 가탄) => 수동지구(점재)
- 3구간 : 운치지구(제장) => 마하지구(진탄나루)
- 4구간 : 마하지구(진탄나루), 문산지구(문산교) => 섭세지구(거운교)
- 5구간 : 오리장지구 => 용탄지구
- 6구간 : 용탄지구 => 광하지구",,,,,,,,
레포츠114,"한탄강래프팅 레포츠114는 강원도 철원군에 있는 래프팅 전문점이다. 한국의 그랜드케년이라는 한탄강 비경중에 비경인 순담계곡에 위치하여 최고의 경관 속에서 래프팅, 서바이벌, 4륜바이크, 승마, 번지점프, 골프체험, 스키 등 다양한 레져프로그램과 숙박시설, 식당, 편의점, 운동장, 휴게실, 취사장, 서바이벌교장 등 자체 부대시설을 갖추고 운영하고 있다.",,,강원특별자치도 철원군 갈말읍 군탄리 707-17,,,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"민박, 식당, 편의점, 샤워장, 족구장 등",,,,,,,,,,,,,,,,,,,"＊래프팅 코스
A코스- 승일교 - 순담계곡 (6km/2~3시간)
B코스- 순담계곡 - 군탄교 (8km/2~3시간)
C코스- 승일교 - 군탄교 (14km/4시간)
D코스- 직탕폭포 - 승일교 (7km/2~3시간)
E코스- 직탕폭포 - 군탄교 (20km/7시간)",,,,,,,,
장산(영월),"장산은 해발 1408.8m로 태백시와 상동읍 구래리 사이에 위치한 산이다. 백두대간의 함백산에서 서남쪽으로 가지를 뻗은 바위산으로, 남쪽과 서쪽은 바위와 절벽지대로 이루어져 경관이 매우 수려하다. 또한 북쪽과 동쪽은 완사면으로 성벽처럼 위용을 자랑한다. 장산에는 사계절 각양각색의 아름다운 풍경을 감상할 수 있다. 봄에는 산나물과 산꽃, 여름에는 칠랑이계곡과 이끼계곡, 가을에는 단풍과 노루삼, 겨울에는 설경과 얼음 동굴 등 계절에 맞는 산세의 변화를 만끽하며 등산할 수 있다.
장산에는 여러 가지 등산 코스가 있다. 가장 짧은 코스는 꼴두바위주차장에서 시작해서 망경사에서 서봉, 이끼계곡을 거쳐 장산야영장으로 가는 코스로, 이 코스는 장산의 정상과 서봉을 섭렵할 수 있고 칠랑이계곡의 아름다운 풍경을 즐길 수 있다. 다른 코스는 어평을 들머리로 하는 코스로, 장산동봉에서 다음날 장산과 서봉을 거쳐 꼴두바위 쪽으로 하산하는 코스이다. 이 코스는 장산의 우백호인 함백산과 태백산을 조망할 수 있고, 박새와 바위양지꽃 등의 희귀 식물을 볼 수 있다.",,http://www.grandculture.net,강원특별자치도 영월군 상동읍 구래리 산 1-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
치악산 명주사,"강원도 원주시 신림면에 있는 명주사는 새로 생긴 사찰 터로는 최고의 명당 터라는 찬사를 받을 정도로 빼어난 경관과 힘이 있는 지세를 자랑한다.
그뿐만 아니라 창건 주지인 선학스님의 전공(불교미술, 박물관 교육학 박사)을 살린 한국, 중국, 일본, 티베트, 몽골 등의 고판화 수집품 4,000여 점을 중심으로 국내 유일의 고판화 박물관을 열어 박물관을 통한 고품격 템플스테이를 시도하고 있다. 명주사 템플스테이는 문화형 템플스테이로 생활 속에서 예술을 실천하여 삶을 아름답게 가꾸고자 하는 사람들의 템플스테이다. 산사와 박물관과 문화가 어우러져 만들어 가는 숲속 판화학교 템플스테이는 어린이 청소년에게는 창의성을 키우는 꿈의 발전소로 어른들에게는 삶을 아름답게 가꾸어갈 수 있는 생활예술의 길을 열어주는 역할을 담당하고 있다. 명주사 템플스테이 ‘숲속 판화학교’는 행복한 삶을 가꾸고자 하는 사람들을 위해 필요한 메시지를 전달하고자 끊임없이 정진하고 있다.",,http://myeongjusa.templestay.com,강원특별자치도 원주시 신림면 물안길 62 (신림면),"[고판화 박물관]
하절기 10:00~18:00
동절기 10:00~17:00
※ 1시간 전까지 입장",매주 월요일,있음(소형 50대 / 대형 10대 주차 가능),,,,,있음,,,,,,,,,,,"[숙박시설]
템플수련관 콘도형 5실/50명, 템플수련관 대형 1실/30명
[기타시설]
편의시설 - 사찰공양간, 산책로, 등산로 등
교육시설 - 법당, 고판화박물관, 전통판화학교 등
위생시설 - 화장실, 음수대 등",,없음,,,,,,,만 8세이상,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홀로세 생태학교,"홀로세란 신생대 제4기 플라이스토세 다음으로 약 10,000년 전부터 현재까지의 기간 (지질시대)을 말하며, 충적세(沖積世) 또는 현세라고도 부른다. 이 시기는 인류가 경작과 유목 활동을 시작하면서 본격적으로 모든 생태계를 위협하기 시작한 시기이기도 하다. 이 시기에 인류에 의해서 대부분의 생물이 멸종하게 되었는데 이를 홀로세 멸종이라고 하며 파괴적인 인간에 의한 제6의 멸종이 생태계의 근심거리가 되고 있다. 이에 따라 현재의 생태학적 위기를 알리고 자연과 생명에 대해 깊이 생각해 볼 수 있는 계기를 마련하고자 멸종위기종 증식 및 복원뿐만 아니라 곤충 종 자체 보존이나 곤충자원의 분류, 생태 등 기초연구로 생물 다양성 유지를 통한 환경 보전의 실천적 모범 사례를 만들고 있다.",,http://www.holoce.net/,강원특별자치도 횡성군 갑천면 갑천로690번길 156,프로그램별 상이,,가능,,,,,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,당일 교육 / 숙박형 교육 / 전자현미경 관찰 등
오호어촌체험마을,"강원도 고성군 죽왕면에 위치한 오호어촌마을 인근에는 청명한 물빛과 고운 모래로 유명한 송지호 해수욕장이 위치해 있다. 모래가 곱고 넓게 펼쳐져 있을 뿐만 아니라, 경관이 아름다운 죽도라는 길게 뻗어있는 섬을 안고 있는 송지호해수욕장은 해수욕을 즐기는 관광객 특히 가족 단위로 놀기가 좋은 장소로도 안성맞춤이다. 오호리는 여러 이름을 가지고 있었으며 이중 오리진이라고도 하며 옛날 마을근처에 송지호[松池湖], 금지호[錦池湖], 번개, 버덩개, 황포라고 불리던 다섯 가지의 개가 있어 오로리라 칭하였다고 한다.

(출처 : 오호어촌체험휴양마을 홈페이지)",,http://www.오호어촌체험마을.kr/,강원특별자치도 고성군 심층수길 40-20,체험 일정 및 비용은 전화 문의,연중무휴,가능,,서울에서 가까운 강원도로 갈 때 자주가는 곳이에요. 여름에 특히가까이해수욕장이 있어 좋아요.,,,있음,,,,,,,,,,,숙박시설 / 음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,배낚시체험 / 후릿그물체험 / 통발체험
겨울세상,"겨울세상은 장비, 숙박, 리프트, 강습을 모두 이용할 수 있는 토털 렌트샵이다. 스키, 보드 이용에 만전을 다한 최상의 서비스만을 제공한다. 또한 새로운 감각으로 최신 유행의 스키어, 보더들이 선호하는 니즈에 부합하고 있고 남녀노소 누구나 매장에 방문하면 최고 품질의 장비 등을 렌털할 수 있다. 특히 원스톱시스템으로 상담에서 반납까지 모든 불편함은 알아서 처리해 준다.",,http://www.겨울세상.com,강원특별자치도 정선군 고한읍 고한로 83,08:00~22:30,하절기,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,스키 / 블레이드 / 보드스키복 / 스키부츠 / 보드부츠 / 폴,,,,,,,,,,,,,,,
송지호 오토캠핑장,"깨끗한 백사장과 얕은 수심으로 해수욕장의 최적지일 뿐만 아니라 앞에는 경관이 수려한 죽도가 위치하고 있다. 가족, 친구와 함께 캠핑하는 즐거움을 만끽할 수 있으며, 단체 캠핑도 가능하다. 또한 인근에는 해양심층수연구단지, 철새관망타워가 위치해 있다.
송지호 오토캠핑장은 5만 5,760㎡ 부지에 통나무집 10동의 숙박시설이 있으며, 취사와 숙박을 동시에 할 수 있다. 또한 시설 이용객들의 편의를 위하여 공동화장실, 샤워실, 관리동 건물을 갖추고 있으며, 차량 90대가 동시에 주차와 야영을 할 수 있는 시설을 갖추고 있다.",,http://camping.gwgs.go.kr,강원특별자치도 고성군 죽왕면 동해대로 6090,"14:00~익일 11:00
※ 퇴실시간 (11시) 지키지 않으면 초과 이용료 부과됨",연중무휴,"가능 (승용차 1대 기준으로 입장이 가능하며, 추가적인 차량 진입은 불가함)
요금 (무료)",,"송지호 오토캠핑장 관리가 잘되어있어요. 해수욕장운 보통 캠핑장 이용객들이 이용하는것 같아서인디 쾌적함이 잘 유지되었고 안전요원도 배치되어있어서 해수욕하기에도 좋습니다. 샤워실 화장실이 잘 유지되어있었고 화장실에 에어컨만 있으면 더 바랄게없을듯... 송지호캠핑장은 관리가 잘되어서 깨끗 했다. 바다는 수심도 적당해서 어른, 아이가 동시에 놀만허게 두곳으로 조성되어 있어서 좋았고 두번 입수 했지만 더위와 해파리의 출몰로 오래 즐기지는 못했다. 대신 잘 관리된 샤워장에서 샤워로서 만족하게 되었다. 계곡을 즐겨찾다가 오랫만에 바다를 찾은 휴가지만 좋은 추억이 되었다. 캠핑장 관리자분들과 해수욕장 안전관리원분들께 감사드립니다. 기회가 된다면 다시 찾아 거겠습니다.
닫기 일단 바로 앞에 바다가 있어서 언제라도 바다를 볼 수 있어서 아주 좋았습니다. 샤워장 앞에 발 닦을 수 있는 수도 시설이 있어서 쾌적하게 이용할 수 있습니다. 샤워장, 화장실, 세척시설 모두 청결했습니다. 직원분들이 매일 깨끗이 청소해 주셨고 사이트에서 멀지 않은 곳에 적재적소에 편의 시설들이 있습니다. 사이트마다 벤치랑 의자가 있어서 밥 먹을 때도 아주 편합니다. 언젠가 다시 이용하게 될 것 같은 캠핑장입니다.
닫기 캠핑장 전용비치가 있어서 좋아요.예약이 힘들지만 한번 가보면 꼭 다시 가고싶어지는 곳. 가보고싶어요.",,"[통나무집]
- 주중 50,000원 / 주말 60,000원 / 성수기 80,000원
[오토캠핑장(기본)]
- 주중 40,000원 / 주말 50,000원 / 성수기 60,000원
[오토캠핑장(2층)]
- 주중 80,000원 / 주말 100,000원 / 성수기 120,000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망",있음,,출입구까지 단차가 없어 휠체어 접근 가능함,샤워장은 장애시설이 설치되지 않은 일반샤워장이나 단차가 없어 휠체어 접근 가능함,,관리사무소에 경사로 설치되어 있음,장애인 전용 주차구역 있음(1대)_무장애 편의시설,,,,,,,,,,,,,,,,,,,,"통나무집 (10개)
오토캠핑장데크 (90개, 방부목 데크)",,,,,,,"관리사무소(1개, 입장권 발권 서비스 및 이용객 민원 해결)
공동샤워 및 화장실(온수 사용가능)
급수대(10개, 식음수로 사용가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,
